"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sourcestring","Input.translation1","Input.translation2","Input.translation3","Input.Winning_Candidate","Answer.chosentranslation.option1","Answer.chosentranslation.option2","Answer.chosentranslation.option3","Answer.chosentranslation.option4","Answer.sourcestring","Approve","Reject"
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","31LM9EDVOOGJ43WP6VC8436S6Y4NJO","A1SCA9REYZD5W2","Approved","Tue Jul 16 03:31:49 PDT 2019","Tue Jul 16 03:35:03 PDT 2019","Fri Jul 19 03:35:03 PDT 2019","Fri Jul 19 03:35:08 PDT 2019","","","194","100% (66/66)","100% (66/66)","100% (66/66)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","false","true","false","false","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","37UEWGM5HWWXOK8D9DNJ9NFGDCK1R9","A3PL0G0YFFH4T3","Approved","Mon Jul 15 15:05:23 PDT 2019","Mon Jul 15 15:05:28 PDT 2019","Thu Jul 18 15:05:28 PDT 2019","Thu Jul 18 15:06:08 PDT 2019","","","5","100% (78/78)","100% (78/78)","100% (78/78)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","true","false","false","false","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","3CN4LGXD50CNDKHIAQYFFHFGSL0Y4G","A3DV83LF5PE51X","Approved","Tue Jul 16 06:11:10 PDT 2019","Tue Jul 16 06:11:37 PDT 2019","Fri Jul 19 06:11:37 PDT 2019","Fri Jul 19 06:12:08 PDT 2019","","","27","100% (35/35)","100% (35/35)","100% (35/35)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","false","false","false","true","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","3KV0LJBBH59UK9U22Z6HTF3JBPFMR6","A1M0C9YSNAINNT","Approved","Tue Jul 16 00:26:59 PDT 2019","Tue Jul 16 00:27:03 PDT 2019","Fri Jul 19 00:27:03 PDT 2019","Fri Jul 19 00:27:08 PDT 2019","","","4","100% (120/120)","100% (120/120)","100% (120/120)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","true","false","false","false","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","3PH3VY7DJOLZRCA7GI6HOG79I8GWZ4","A1F87RE7NW5GSP","Approved","Tue Jul 16 02:04:06 PDT 2019","Tue Jul 16 02:04:11 PDT 2019","Fri Jul 19 02:04:11 PDT 2019","Fri Jul 19 02:05:08 PDT 2019","","","5","100% (16/16)","100% (16/16)","100% (16/16)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","true","false","false","false","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","3PZDLQMM0W90731QAKX2PBQZ5J02CU","AWERFUQRQB822","Approved","Tue Jul 16 02:05:37 PDT 2019","Tue Jul 16 02:06:55 PDT 2019","Fri Jul 19 02:06:55 PDT 2019","Fri Jul 19 02:07:08 PDT 2019","","","78","100% (67/67)","100% (67/67)","100% (67/67)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","false","false","false","true","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","3TMSXRD2X9O2WGPZ87XPWMNX5PFW1J","A162CO8K267FU8","Approved","Mon Jul 15 12:09:49 PDT 2019","Mon Jul 15 12:09:52 PDT 2019","Thu Jul 18 12:09:52 PDT 2019","Thu Jul 18 12:10:08 PDT 2019","","","3","100% (548/548)","100% (548/548)","100% (548/548)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","false","true","false","false","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","3V5Q80FXI0FCU357HRM1W8M5Z3932D","AGFAWZN2KQPA6","Approved","Mon Jul 15 14:16:51 PDT 2019","Mon Jul 15 14:16:56 PDT 2019","Thu Jul 18 14:16:56 PDT 2019","Thu Jul 18 14:17:08 PDT 2019","","","5","100% (27/27)","100% (27/27)","100% (27/27)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","false","true","false","false","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","3X87C8JFV9ZX63S79HD30YSK7QQQSC","A2V8VJCQAD9WZH","Approved","Mon Jul 15 14:42:39 PDT 2019","Mon Jul 15 14:42:43 PDT 2019","Thu Jul 18 14:42:43 PDT 2019","Thu Jul 18 14:43:10 PDT 2019","","","4","100% (86/86)","100% (86/86)","100% (86/86)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","true","false","false","false","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
"3YKP7CX6G43MXF8XCUD0LY60RZD7BH","3WZIO7X3RP7UJBIFHLMJ52R56RQXAG","Review German translations for English strings","Review the English strings and select an appropriate German translation","translation, quality, rating","$0.03","Mon Jul 15 11:25:28 PDT 2019","10","BatchId:3705437;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:25:28 PDT 2019","","","3YT88D1N0BM7BJ9X6XS5W48ZG483KE","A2BI9XH27FC3ZY","Approved","Mon Jul 15 15:26:39 PDT 2019","Mon Jul 15 15:28:03 PDT 2019","Thu Jul 18 15:28:03 PDT 2019","Thu Jul 18 15:28:09 PDT 2019","","","84","100% (200/200)","100% (200/200)","100% (200/200)","Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter. Es ist jedoch keine QOS-Regel für RDMA-SMB vorhanden. Dies kann Konnektivitäts- und Leistungsprobleme für SMB über RDMA verursachen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs- und Leistungsproblemen für SMB über RDMA führen.","Für einige oder alle Knoten sind QOS-Regeln definiert und RDMA-fähige Adapter aktiviert, es sind jedoch keine QOS-Regel für RDMA SMB vorhanden. Dies kann zu Verbindungs-und Leistungsproblemen für SMB über RDMA führen.","false","false","false","true","""Some or all nodes have QOS Rules defined and RDMA enabled adapters but no QOS Rule for RDMA SMB are present, this may cause connectivity and performance issues for SMB over RDMA."""
